"observed_month","district","point","latitude","longitude","sf_find_neighborhood","supervisor","other_vehicles","passenger_vehicles","structures","tents","data_loaded_at","data_as_of"
"2025 Jun 01 12:00:00 AM","TARAVAL","POINT (-122.488743849 37.74241604)","37.74241604028","-122.4887438491","Parkside","4","0","0","1","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jun 01 12:00:00 AM","TARAVAL","POINT (-122.50006143 37.73836294)","37.73836294044","-122.50006143004","Outer Sunset","4","0","1","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jun 01 12:00:00 AM","TARAVAL","POINT (-122.50094723 37.738223476)","37.73822347613","-122.50094722956","Outer Sunset","4","0","1","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jun 01 12:00:00 AM","TARAVAL","POINT (-122.506758571 37.740032515)","37.74003251463","-122.50675857067","Outer Sunset","4","1","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jun 01 12:00:00 AM","TARAVAL","POINT (-122.485927958 37.71488643)","37.71488642978","-122.48592795829","Lakeshore","7","0","0","1","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jun 01 12:00:00 AM","TARAVAL","POINT (-122.506019622 37.739880857)","37.73988085723","-122.50601962209","Outer Sunset","4","2","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jun 01 12:00:00 AM","TARAVAL","POINT (-122.506682463 37.739449746)","37.73944974551","-122.50668246299","Outer Sunset","4","0","1","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jun 01 12:00:00 AM","NORTHERN","POINT (-122.420009561 37.783456578)","37.78345657778","-122.42000956088","Tenderloin","6","0","0","1","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jun 01 12:00:00 AM","TARAVAL","POINT (-122.506373003 37.737004611)","37.73700461052","-122.50637300313","Parkside","4","0","1","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jun 01 12:00:00 AM","TARAVAL","POINT (-122.502884455 37.736262198)","37.73626219831","-122.50288445503","Parkside","4","2","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jun 01 12:00:00 AM","NORTHERN","POINT (-122.420150712 37.78058918)","37.78058917969","-122.42015071213","Civic Center","5","0","0","1","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jun 01 12:00:00 AM","SOUTHERN","POINT (-122.40211755 37.778387877)","37.77838787736","-122.40211755037","South of Market","6","0","0","1","2","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jun 01 12:00:00 AM","CENTRAL","POINT (-122.418714724 37.788462135)","37.78846213476","-122.41871472448","Lower Nob Hill","3","0","0","0","1","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jun 01 12:00:00 AM","TARAVAL","POINT (-122.501917854 37.729021698)","37.72902169811","-122.50191785395","Lakeshore","7","0","1","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jun 01 12:00:00 AM","TARAVAL","POINT (-122.499459945 37.718200994)","37.71820099361","-122.49945994467","Lakeshore","7","13","3","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jun 01 12:00:00 AM","TARAVAL","POINT (-122.497416101 37.716701728)","37.71670172812","-122.4974161014","Lakeshore","7","1","1","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jun 01 12:00:00 AM","TARAVAL","POINT (-122.493769303 37.715614589)","37.71561458917","-122.49376930296","Lakeshore","7","12","3","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jun 01 12:00:00 AM","TARAVAL","POINT (-122.491743565 37.713896989)","37.71389698851","-122.49174356461","Lakeshore","7","15","3","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jun 01 12:00:00 AM","TARAVAL","POINT (-122.489887141 37.712457048)","37.71245704832","-122.48988714069","Lakeshore","7","10","2","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jun 01 12:00:00 AM","CENTRAL","POINT (-122.393742688 37.794831005)","37.79483100452","-122.393742688","Financial District","3","0","0","1","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jun 01 12:00:00 AM","SOUTHERN","POINT (-122.406306826 37.780426476)","37.78042647583","-122.40630682558","South of Market","6","0","0","1","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jun 01 12:00:00 AM","SOUTHERN","POINT (-122.40751382 37.779433816)","37.77943381551","-122.40751381963","South of Market","6","0","0","2","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jun 01 12:00:00 AM","SOUTHERN","POINT (-122.40746554 37.780403157)","37.78040315668","-122.40746553987","South of Market","6","0","0","1","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jun 01 12:00:00 AM","PARK","POINT (-122.444992661 37.770349533)","37.77034953299","-122.44499266148","Haight Ashbury","5","1","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jun 01 12:00:00 AM","SOUTHERN","POINT (-122.406030558 37.77752451)","37.77752451012","-122.40603055805","South of Market","6","0","0","1","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jun 01 12:00:00 AM","CENTRAL","POINT (-122.408011034 37.807280747)","37.80728074716","-122.40801103413","Fishermans Wharf","3","0","0","1","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jun 01 12:00:00 AM","SOUTHERN","POINT (-122.40503747 37.776769784)","37.77676978427","-122.40503747016","South of Market","6","0","1","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jun 01 12:00:00 AM","TARAVAL","POINT (-122.484732606 37.717909789)","37.71790978892","-122.48473260552","Parkmerced","7","11","2","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jun 01 12:00:00 AM","RICHMOND","POINT (-122.509535113 37.77081287)","37.7708128698","-122.50953511271","Golden Gate Park","1","0","0","2","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jun 01 12:00:00 AM","TARAVAL","POINT (-122.484686002 37.720057993)","37.72005799328","-122.48468600214","Parkmerced","7","3","2","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jun 01 12:00:00 AM","RICHMOND","POINT (-122.510329009 37.771038907)","37.7710389066","-122.51032900902","Golden Gate Park","1","0","0","0","1","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jun 01 12:00:00 AM","SOUTHERN","POINT (-122.410836406 37.778450152)","37.77845015177","-122.41083640605","South of Market","6","0","0","1","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jun 01 12:00:00 AM","TARAVAL","POINT (-122.482040673 37.727221142)","37.72722114154","-122.48204067349","Lakeshore","7","0","1","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jun 01 12:00:00 AM","CENTRAL","POINT (-122.410373725 37.806968436)","37.80696843648","-122.410373725","Fishermans Wharf","3","1","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jun 01 12:00:00 AM","RICHMOND","POINT (-122.507860603 37.770232411)","37.77023241122","-122.50786060277","Golden Gate Park","1","1","1","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jun 01 12:00:00 AM","CENTRAL","POINT (-122.412004508 37.806738507)","37.80673850716","-122.41200450808","Fishermans Wharf","3","1","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jun 01 12:00:00 AM","TARAVAL","POINT (-122.484763116 37.72504477)","37.72504476973","-122.48476311564","Lakeshore","7","11","1","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jun 01 12:00:00 AM","TARAVAL","POINT (-122.485194616 37.719926451)","37.7199264507","-122.48519461602","Lakeshore","7","10","2","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jun 01 12:00:00 AM","PARK","POINT (-122.449869253 37.772457523)","37.77245752308","-122.44986925274","Panhandle","5","1","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jun 01 12:00:00 AM","SOUTHERN","POINT (-122.413094826 37.77396255)","37.77396254989","-122.41309482604","South of Market","6","0","0","0","1","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jun 01 12:00:00 AM","TARAVAL","POINT (-122.484071106 37.71428316)","37.71428316038","-122.48407110572","Lakeshore","7","0","0","3","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jun 01 12:00:00 AM","RICHMOND","POINT (-122.507825714 37.766799498)","37.76679949822","-122.50782571416","Golden Gate Park","4","0","0","1","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jun 01 12:00:00 AM","SOUTHERN","POINT (-122.412366942 37.776485435)","37.77648543507","-122.41236694157","South of Market","6","0","0","1","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jun 01 12:00:00 AM","RICHMOND","POINT (-122.505719306 37.765818515)","37.76581851533","-122.50571930581","Golden Gate Park","1","0","0","1","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jun 01 12:00:00 AM","CENTRAL","POINT (-122.408094518 37.798575023)","37.79857502264","-122.40809451789","North Beach","3","0","0","1","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2024 Oct 01 12:00:00 AM","INGLESIDE","POINT (-122.439796217 37.719782443)","37.71978244314","-122.43979621679","Cayuga","11","0","0","1","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2024 Oct 01 12:00:00 AM","INGLESIDE","POINT (-122.443744093 37.728574082)","37.72857408224","-122.44374409318","Sunnyside","7","1","1","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2024 Oct 01 12:00:00 AM","INGLESIDE","POINT (-122.44241707 37.729136519)","37.72913651857","-122.44241707027","Mission Terrace","7","1","2","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2024 Oct 01 12:00:00 AM","INGLESIDE","POINT (-122.441290207 37.729601367)","37.72960136724","-122.44129020721","Mission Terrace","7","2","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2024 Oct 01 12:00:00 AM","INGLESIDE","POINT (-122.452150807 37.72762342)","37.7276234199","-122.45215080678","Sunnyside","7","1","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2024 Oct 01 12:00:00 AM","MISSION","POINT (-122.440289743 37.745702475)","37.74570247547","-122.44028974324","Diamond Heights","8","2","1","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2024 Oct 01 12:00:00 AM","INGLESIDE","POINT (-122.435459085 37.742418692)","37.74241869155","-122.43545908481","Fairmount","8","1","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2024 Oct 01 12:00:00 AM","INGLESIDE","POINT (-122.412751503 37.746804814)","37.74680481432","-122.41275150329","Bernal Heights","9","1","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2024 Oct 01 12:00:00 AM","INGLESIDE","POINT (-122.41485972 37.747794731)","37.74779473137","-122.41485971957","Bernal Heights","9","1","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2024 Oct 01 12:00:00 AM","INGLESIDE","POINT (-122.409089617 37.73740551)","37.73740551001","-122.40908961743","Bernal Heights","9","2","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2024 Oct 01 12:00:00 AM","INGLESIDE","POINT (-122.412367612 37.742272607)","37.7422726067","-122.41236761212","Bernal Heights","9","0","1","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2024 Oct 01 12:00:00 AM","INGLESIDE","POINT (-122.421035841 37.737281687)","37.73728168745","-122.42103584111","Holly Park","9","1","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2024 Oct 01 12:00:00 AM","INGLESIDE","POINT (-122.417673692 37.722719293)","37.72271929339","-122.41767369211","University Mound","9","1","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2024 Oct 01 12:00:00 AM","INGLESIDE","POINT (-122.40999084 37.719044897)","37.71904489726","-122.40999083966","Portola","10","5","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2024 Oct 01 12:00:00 AM","INGLESIDE","POINT (-122.406093925 37.720087696)","37.72008769641","-122.40609392524","Visitacion Valley","10","1","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2024 Oct 01 12:00:00 AM","INGLESIDE","POINT (-122.400714755 37.719606876)","37.71960687553","-122.40071475506","Portola","10","1","1","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2024 Oct 01 12:00:00 AM","INGLESIDE","POINT (-122.400159203 37.717925702)","37.71792570178","-122.40015920252","Portola","10","0","0","1","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2024 Oct 01 12:00:00 AM","INGLESIDE","POINT (-122.40018066 37.717309872)","37.71730987184","-122.40018066019","Portola","10","1","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2024 Oct 01 12:00:00 AM","INGLESIDE","POINT (-122.399546988 37.715392067)","37.71539206718","-122.39954698831","Portola","10","1","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2024 Oct 01 12:00:00 AM","SOUTHERN","POINT (-122.394696884 37.785525243)","37.78552524327","-122.39469688386","Rincon Hill","6","0","0","0","1","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2024 Oct 01 12:00:00 AM","SOUTHERN","POINT (-122.400300689 37.779155306)","37.77915530644","-122.40030068904","South of Market","6","0","0","2","10","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2024 Oct 01 12:00:00 AM","INGLESIDE","POINT (-122.411972657 37.712651995)","37.71265199489","-122.41197265685","Visitacion Valley","10","1","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2024 Oct 01 12:00:00 AM","CENTRAL","POINT (-122.394122556 37.795202713)","37.79520271251","-122.39412255585","Financial District","3","0","0","0","2","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2024 Oct 01 12:00:00 AM","CENTRAL","POINT (-122.416446581 37.808174229)","37.80817422921","-122.41644658148","Fishermans Wharf","3","0","0","0","1","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2024 Oct 01 12:00:00 AM","BAYVIEW","POINT (-122.39092838 37.748133273)","37.74813327254","-122.39092838019","Central Waterfront","10","0","0","0","1","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2024 Oct 01 12:00:00 AM","BAYVIEW","POINT (-122.386277765 37.74636738)","37.74636738024","-122.38627776504","Central Waterfront","10","0","0","0","1","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2024 Oct 01 12:00:00 AM","BAYVIEW","POINT (-122.390775159 37.74672316)","37.74672316016","-122.390775159","Central Waterfront","10","0","0","0","2","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2024 Oct 01 12:00:00 AM","BAYVIEW","POINT (-122.383270338 37.754397993)","37.75439799293","-122.38327033818","Central Waterfront","10","0","1","0","1","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2024 Oct 01 12:00:00 AM","BAYVIEW","POINT (-122.386726364 37.759796488)","37.75979648818","-122.38672636449","Central Waterfront","10","1","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2024 Oct 01 12:00:00 AM","SOUTHERN","POINT (-122.38742508 37.78756126)","37.78756126021","-122.38742507994","Rincon Hill","6","0","0","0","1","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2024 Oct 01 12:00:00 AM","BAYVIEW","POINT (-122.405655384 37.763333951)","37.76333395091","-122.40565538406","Potrero Hill","10","0","0","0","2","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","INGLESIDE","POINT (-122.418324029 37.717990215)","37.71799021545","-122.41832402882","McLaren Park","10","0","0","1","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","TARAVAL","POINT (-122.505525425 37.736165154)","37.73616515388","-122.50552542508","Parkside","4","1","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","TARAVAL","POINT (-122.505974695 37.737033777)","37.73703377656","-122.50597469509","Parkside","4","1","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","TARAVAL","POINT (-122.506392784 37.738087458)","37.7380874584","-122.50639278442","Outer Sunset","4","1","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","TARAVAL","POINT (-122.506494038 37.738647701)","37.73864770135","-122.50649403781","Outer Sunset","4","1","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","TARAVAL","POINT (-122.506779358 37.740369766)","37.74036976563","-122.50677935779","Outer Sunset","4","1","2","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","TARAVAL","POINT (-122.507021427 37.742056793)","37.74205679299","-122.50702142715","Outer Sunset","4","1","4","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","TARAVAL","POINT (-122.506612726 37.745463076)","37.74546307648","-122.50661272556","Outer Sunset","4","1","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","TARAVAL","POINT (-122.507304065 37.747246753)","37.74724675268","-122.50730406493","Outer Sunset","4","3","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","TARAVAL","POINT (-122.507728189 37.747579994)","37.7475799942","-122.50772818923","Outer Sunset","4","1","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","TARAVAL","POINT (-122.507849894 37.748664808)","37.74866480821","-122.50784989446","Outer Sunset","4","0","2","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","TARAVAL","POINT (-122.508194223 37.751218247)","37.75121824705","-122.50819422305","Outer Sunset","4","2","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","TARAVAL","POINT (-122.508312576 37.751622516)","37.75162251578","-122.50831257552","Outer Sunset","4","0","2","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","TARAVAL","POINT (-122.505196519 37.752950357)","37.75295035733","-122.5051965192","Outer Sunset","4","0","0","1","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","TARAVAL","POINT (-122.508496977 37.753240629)","37.75324062896","-122.50849697739","Outer Sunset","4","2","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","TARAVAL","POINT (-122.508501001 37.753992149)","37.75399214886","-122.5085010007","Outer Sunset","4","0","2","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","TARAVAL","POINT (-122.508022897 37.754745252)","37.75474525161","-122.50802289695","Outer Sunset","4","1","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","TARAVAL","POINT (-122.50883393 37.75593016)","37.75593016017","-122.5088339299","Outer Sunset","4","1","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","TARAVAL","POINT (-122.508681715 37.756574562)","37.7565745622","-122.50868171453","Outer Sunset","4","1","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","TARAVAL","POINT (-122.509125285 37.758000126)","37.75800012603","-122.50912528485","Outer Sunset","4","0","2","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","TARAVAL","POINT (-122.508187518 37.758463733)","37.75846373318","-122.50818751752","Outer Sunset","4","1","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","TARAVAL","POINT (-122.50914976 37.759071269)","37.75907126887","-122.50914976001","Outer Sunset","4","3","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","TARAVAL","POINT (-122.509141713 37.759942008)","37.7599420083","-122.50914171338","Outer Sunset","4","0","2","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","TARAVAL","POINT (-122.509439774 37.760151673)","37.76015167341","-122.50943977386","Outer Sunset","4","1","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","TENDERLOIN","POINT (-122.419180088 37.783528652)","37.78352865215","-122.41918008775","Tenderloin","6","0","0","0","1","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","TARAVAL","POINT (-122.509254701 37.760788352)","37.76078835191","-122.50925470144","Outer Sunset","4","1","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","TARAVAL","POINT (-122.50936199 37.759884224)","37.75988422439","-122.5093619898","Outer Sunset","4","0","1","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","TARAVAL","POINT (-122.509600036 37.76167895)","37.76167895044","-122.50960003585","Outer Sunset","4","3","1","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","TARAVAL","POINT (-122.509736829 37.762697824)","37.76269782443","-122.50973682851","Outer Sunset","4","0","1","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","TARAVAL","POINT (-122.509673126 37.762864808)","37.76286480816","-122.50967312604","Outer Sunset","4","1","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","TARAVAL","POINT (-122.509461232 37.763839137)","37.76383913746","-122.50946123153","Outer Sunset","4","1","1","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","TARAVAL","POINT (-122.506013922 37.760655291)","37.76065529133","-122.50601392239","Outer Sunset","4","0","0","1","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","NORTHERN","POINT (-122.419043966 37.787453684)","37.78745368446","-122.41904396564","Lower Nob Hill","3","0","0","2","2","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","TARAVAL","POINT (-122.505271956 37.764228495)","37.76422849452","-122.50527195632","Golden Gate Park","1","0","1","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","TARAVAL","POINT (-122.498381697 37.764491687)","37.76449168707","-122.49838169664","Outer Sunset","4","1","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","TARAVAL","POINT (-122.495913059 37.764609898)","37.76460989813","-122.49591305852","Outer Sunset","4","1","1","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","TARAVAL","POINT (-122.484877445 37.765015419)","37.76501541891","-122.4848774448","Outer Sunset","4","1","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","TARAVAL","POINT (-122.480586246 37.765278609)","37.76527860866","-122.48058624566","Outer Sunset","4","1","1","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","TARAVAL","POINT (-122.477673702 37.765363688)","37.76536368792","-122.47767370194","Outer Sunset","4","0","0","1","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","PARK","POINT (-122.442967594 37.77052233)","37.77052233002","-122.44296759367","Buena Vista","5","0","1","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","NORTHERN","POINT (-122.441156097 37.800283241)","37.80028324072","-122.44115609676","Marina","2","0","0","1","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","PARK","POINT (-122.444761321 37.770277976)","37.77027797582","-122.44476132095","Haight Ashbury","5","0","1","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","BAYVIEW","POINT (-122.39146851 37.724116603)","37.72411660342","-122.39146851003","Bayview","10","2","0","2","1","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","PARK","POINT (-122.448741384 37.769790855)","37.76979085519","-122.44874138385","Haight Ashbury","5","0","0","1","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","NORTHERN","POINT (-122.434477396 37.800986598)","37.80098659758","-122.43447739631","Marina","2","0","0","0","1","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","BAYVIEW","POINT (-122.389743179 37.723886682)","37.72388668156","-122.38974317908","Bayview","10","6","0","0","1","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","BAYVIEW","POINT (-122.386911102 37.721339991)","37.72133999074","-122.38691110164","Hunters Point","10","0","0","1","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","BAYVIEW","POINT (-122.387100868 37.721375263)","37.72137526259","-122.38710086793","Bret Harte","10","0","0","1","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","BAYVIEW","POINT (-122.388938852 37.723705024)","37.72370502423","-122.38893885165","Bayview","10","0","0","0","1","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","PARK","POINT (-122.451908737 37.76924993)","37.7692499302","-122.45190873742","Haight Ashbury","5","0","0","0","1","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Jan 01 12:00:00 AM","BAYVIEW","POINT (-122.389324419 37.722667845)","37.72266784515","-122.3893244192","Bret Harte","10","4","0","1","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
