observed_month,district,point,latitude,longitude,sf_find_neighborhood,supervisor,other_vehicles,passenger_vehicles,structures,tents,data_loaded_at,data_as_of,dist_to_bathroom_m,bathrooms_within_500m,needles_within_500m,underserved,kmeans_cluster,dbscan_cluster
2025-06-01,TARAVAL,POINT (-122.509361655 37.763522667),37.76352266738,-122.50936165452,Outer Sunset,4.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,239.71703993325704,13,82,False,4,2
2025-06-01,TARAVAL,POINT (-122.508611977 37.764136523),37.76413652269,-122.5086119771,Golden Gate Park,1.0,2,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,172.54771322109667,15,80,False,4,2
2025-06-01,TARAVAL,POINT (-122.505994141 37.76067146),37.76067146005,-122.5059941411,Outer Sunset,4.0,0,1,1,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,279.7619315182634,4,90,False,4,2
2025-06-01,RICHMOND,POINT (-122.499701679 37.781369835),37.78136983527,-122.49970167875,Outer Richmond,1.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,311.92746679989995,2,40,False,4,-1
2025-06-01,RICHMOND,POINT (-122.501497082 37.781248206),37.78124820618,-122.50149708241,Outer Richmond,1.0,2,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,262.35412372495495,2,37,False,4,-1
2025-06-01,RICHMOND,POINT (-122.507187054 37.779104692),37.77910469241,-122.50718705356,Sutro Heights,1.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,650.1470829553041,0,44,False,1,-1
2025-06-01,RICHMOND,POINT (-122.505576722 37.779165641),37.77916564124,-122.50557672232,Sutro Heights,1.0,2,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,552.2361762946963,0,42,False,1,-1
2025-06-01,RICHMOND,POINT (-122.504208796 37.779161401),37.77916140132,-122.50420879573,Sutro Heights,1.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,490.6208434739361,1,40,False,4,23
2025-06-01,RICHMOND,POINT (-122.502839193 37.77924302),37.77924301969,-122.50283919275,Outer Richmond,1.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,445.64879335037847,2,41,False,4,23
2025-06-01,NORTHERN,POINT (-122.421537749 37.773736228),37.77373622804,-122.42153774947,Civic Center,6.0,0,0,0,1,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,321.0981890240033,1,4959,False,2,18
2025-06-01,INGLESIDE,POINT (-122.424649859 37.7161202),37.7161201999,-122.4246498588,McLaren Park,10.0,0,0,3,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,13.29589609173461,6,13,False,0,-1
2025-06-01,RICHMOND,POINT (-122.503490634 37.779742533),37.77974253271,-122.50349063426,Sutro Heights,1.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,419.130163063607,1,40,False,4,-1
2025-06-01,RICHMOND,POINT (-122.511219084 37.775311456),37.77531145614,-122.51121908426,Sutro Heights,1.0,2,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,511.28839429011447,0,46,False,1,23
2025-06-01,NORTHERN,POINT (-122.424102612 37.775381153),37.77538115338,-122.42410261184,Hayes Valley,5.0,0,0,0,1,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,58.432987560619104,5,4193,False,2,-1
2025-06-01,RICHMOND,POINT (-122.510738969 37.775072418),37.77507241797,-122.51073896885,Outer Richmond,1.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,484.1540088085571,1,51,False,4,23
2025-06-01,SOUTHERN,POINT (-122.388108037 37.788224199),37.78822419896,-122.38810803741,Rincon Hill,6.0,0,0,0,1,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,179.92247953675113,1,357,False,5,-1
2025-06-01,PARK,POINT (-122.462440096 37.772389694),37.77238969358,-122.46244009581,Golden Gate Park,1.0,0,0,0,1,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,146.1089368703152,13,92,False,4,2
2025-06-01,RICHMOND,POINT (-122.510117032 37.771696385),37.77169638499,-122.51011703163,Outer Richmond,1.0,2,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,184.81960728599117,10,53,False,4,2
2025-06-01,TARAVAL,POINT (-122.494134754 37.761209797),37.76120979719,-122.49413475394,Outer Sunset,4.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,503.2791094842485,0,43,False,1,-1
2025-06-01,TARAVAL,POINT (-122.495247535 37.760921412),37.76092141225,-122.49524753541,Outer Sunset,4.0,1,1,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,557.8653646889709,0,45,False,1,-1
2025-06-01,RICHMOND,POINT (-122.508706525 37.771413341),37.77141334139,-122.50870652497,Golden Gate Park,1.0,0,2,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,202.1236907543586,11,55,False,4,2
2025-06-01,RICHMOND,POINT (-122.507807985 37.770826579),37.77082657901,-122.50780798495,Golden Gate Park,1.0,3,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,184.0439181515032,12,53,False,4,2
2025-06-01,RICHMOND,POINT (-122.505110689 37.771586931),37.77158693099,-122.50511068851,Golden Gate Park,1.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,196.8171583495601,12,37,False,4,2
2025-06-01,RICHMOND,POINT (-122.496542733 37.771881092),37.77188109186,-122.49654273335,Golden Gate Park,1.0,0,0,0,1,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,47.398792891914105,12,16,False,4,2
2025-06-01,NORTHERN,POINT (-122.422545925 37.775510477),37.77551047736,-122.42254592478,Civic Center,5.0,0,0,0,1,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,171.7616557921252,3,4619,False,2,-1
2025-06-01,TARAVAL,POINT (-122.482263297 37.757736645),37.75773664531,-122.48226329684,Outer Sunset,4.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,411.71297317460846,3,48,False,4,-1
2025-06-01,SOUTHERN,POINT (-122.390251793 37.785676277),37.78567627717,-122.39025179297,South Beach,6.0,0,0,0,2,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,365.4638779072484,2,472,False,5,-1
2025-06-01,RICHMOND,POINT (-122.501128279 37.771753895),37.77175389465,-122.50112827867,Golden Gate Park,1.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,183.21599371735653,9,26,False,4,2
2025-06-01,TARAVAL,POINT (-122.481869347 37.754498194),37.75449819446,-122.48186934739,Outer Sunset,4.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,487.2099478545401,3,32,False,1,-1
2025-06-01,RICHMOND,POINT (-122.494118325 37.772102927),37.77210292699,-122.49411832541,Golden Gate Park,1.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,98.32892513451942,14,17,False,4,2
2025-06-01,RICHMOND,POINT (-122.490607314 37.772244713),37.77224471263,-122.49060731381,Golden Gate Park,1.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,196.56535304998613,8,14,False,4,2
2025-06-01,RICHMOND,POINT (-122.48798009 37.772352311),37.77235231052,-122.48798009008,Golden Gate Park,1.0,2,1,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,134.9961856765268,5,20,False,4,2
2025-06-01,NORTHERN,POINT (-122.422167733 37.782217524),37.78221752355,-122.42216773331,Cathedral Hill,5.0,0,0,0,1,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,270.2514642970419,11,2572,False,5,14
2025-06-01,BAYVIEW,POINT (-122.394284173 37.715480126),37.71548012581,-122.39428417301,Candlestick Point SRA,10.0,0,0,1,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,330.4951703368453,1,25,False,3,3
2025-06-01,RICHMOND,POINT (-122.473469675 37.77307793),37.77307792964,-122.47346967459,Inner Richmond,1.0,3,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,186.4978332909152,7,60,False,4,2
2025-06-01,SOUTHERN,POINT (-122.395525351 37.781080999),37.78108099897,-122.39552535117,South Beach,6.0,0,0,0,3,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,495.31184873271735,1,857,False,5,-1
2025-06-01,RICHMOND,POINT (-122.468635999 37.773221569),37.77322156852,-122.46863599867,Golden Gate Park,1.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,244.4230816499783,9,95,False,4,2
2025-06-01,NORTHERN,POINT (-122.420029677 37.78880102),37.78880101972,-122.42002967745,Lower Nob Hill,3.0,0,0,0,1,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,337.88356071682983,2,2637,False,2,14
2025-06-01,NORTHERN,POINT (-122.419911996 37.788253875),37.78825387474,-122.41991199553,Lower Nob Hill,3.0,0,0,0,1,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,290.8384692446961,5,2860,False,2,14
2025-06-01,PARK,POINT (-122.459578514 37.774078096),37.77407809567,-122.4595785141,Golden Gate Park,1.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,155.7609506590212,16,101,False,4,2
2025-06-01,SOUTHERN,POINT (-122.396219708 37.781667415),37.78166741498,-122.39621970803,South of Market,6.0,0,0,1,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,463.5239342844308,1,890,False,5,-1
2025-06-01,RICHMOND,POINT (-122.461178452 37.781355526),37.78135552598,-122.46117845178,Inner Richmond,1.0,0,0,1,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,162.3425434920499,4,181,False,4,12
2025-06-01,SOUTHERN,POINT (-122.395763732 37.787165932),37.78716593179,-122.39576373249,South of Market,6.0,0,0,1,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,136.68644112336105,2,678,False,5,-1
2025-06-01,TARAVAL,POINT (-122.483734824 37.742746917),37.74274691742,-122.48373482376,Parkside,4.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,256.30661911800786,7,24,False,4,-1
2025-06-01,TARAVAL,POINT (-122.488743849 37.74241604),37.74241604028,-122.4887438491,Parkside,4.0,0,0,1,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,536.8708743156436,0,24,False,1,-1
2025-06-01,TARAVAL,POINT (-122.50006143 37.73836294),37.73836294044,-122.50006143004,Outer Sunset,4.0,0,1,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,154.86076757652023,2,41,False,4,19
2025-06-01,TARAVAL,POINT (-122.50094723 37.738223476),37.73822347613,-122.50094722956,Outer Sunset,4.0,0,1,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,230.1371086609196,2,42,False,4,-1
2025-06-01,TARAVAL,POINT (-122.506758571 37.740032515),37.74003251463,-122.50675857067,Outer Sunset,4.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,125.52830371096486,1,35,False,4,19
2025-06-01,TARAVAL,POINT (-122.485927958 37.71488643),37.71488642978,-122.48592795829,Lakeshore,7.0,0,0,1,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,373.53948790347033,1,0,False,1,16
2025-06-01,TARAVAL,POINT (-122.506019622 37.739880857),37.73988085723,-122.50601962209,Outer Sunset,4.0,2,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,164.46490015889185,1,37,False,4,19
2025-06-01,TARAVAL,POINT (-122.506682463 37.739449746),37.73944974551,-122.50668246299,Outer Sunset,4.0,0,1,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,176.925819567973,1,27,False,4,19
2025-06-01,NORTHERN,POINT (-122.420009561 37.783456578),37.78345657778,-122.42000956088,Tenderloin,6.0,0,0,1,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,203.72761545039924,12,3232,False,2,-1
2025-06-01,TARAVAL,POINT (-122.506373003 37.737004611),37.73700461052,-122.50637300313,Parkside,4.0,0,1,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,392.9248753082205,1,25,False,1,-1
2025-06-01,TARAVAL,POINT (-122.502884455 37.736262198),37.73626219831,-122.50288445503,Parkside,4.0,2,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,427.4958634370347,2,22,False,1,-1
2025-06-01,NORTHERN,POINT (-122.420150712 37.78058918),37.78058917969,-122.42015071213,Civic Center,5.0,0,0,1,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,74.56635908650333,12,3335,False,2,11
2025-06-01,SOUTHERN,POINT (-122.40211755 37.778387877),37.77838787736,-122.40211755037,South of Market,6.0,0,0,1,2,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,266.01853661184657,6,2010,False,5,-1
2025-06-01,CENTRAL,POINT (-122.418714724 37.788462135),37.78846213476,-122.41871472448,Lower Nob Hill,3.0,0,0,0,1,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,272.9019945972745,5,2895,False,2,14
2025-06-01,TARAVAL,POINT (-122.501917854 37.729021698),37.72902169811,-122.50191785395,Lakeshore,7.0,0,1,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,325.33460359024355,2,2,False,1,-1
2025-06-01,TARAVAL,POINT (-122.499459945 37.718200994),37.71820099361,-122.49945994467,Lakeshore,7.0,13,3,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,649.9609455795232,0,1,False,1,15
2025-06-01,TARAVAL,POINT (-122.497416101 37.716701728),37.71670172812,-122.4974161014,Lakeshore,7.0,1,1,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,772.6691835267109,0,1,False,1,15
2025-06-01,TARAVAL,POINT (-122.493769303 37.715614589),37.71561458917,-122.49376930296,Lakeshore,7.0,12,3,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,474.24164071317904,1,0,False,1,16
2025-06-01,TARAVAL,POINT (-122.491743565 37.713896989),37.71389698851,-122.49174356461,Lakeshore,7.0,15,3,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,242.4150860127867,1,0,False,0,16
2025-06-01,TARAVAL,POINT (-122.489887141 37.712457048),37.71245704832,-122.48988714069,Lakeshore,7.0,10,2,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,42.500715491805344,1,0,False,0,-1
2025-06-01,CENTRAL,POINT (-122.393742688 37.794831005),37.79483100452,-122.393742688,Financial District,3.0,0,0,1,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,52.61747727858062,7,253,False,5,10
2025-06-01,SOUTHERN,POINT (-122.406306826 37.780426476),37.78042647583,-122.40630682558,South of Market,6.0,0,0,1,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,143.89379461104255,7,3377,False,2,-1
2025-06-01,SOUTHERN,POINT (-122.40751382 37.779433816),37.77943381551,-122.40751381963,South of Market,6.0,0,0,2,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,117.66501726945232,7,4308,False,2,11
2025-06-01,SOUTHERN,POINT (-122.40746554 37.780403157),37.78040315668,-122.40746553987,South of Market,6.0,0,0,1,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,172.85867880425255,8,4128,False,2,-1
2025-06-01,PARK,POINT (-122.444992661 37.770349533),37.77034953299,-122.44499266148,Haight Ashbury,5.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,286.41312320290467,6,384,False,5,-1
2025-06-01,SOUTHERN,POINT (-122.406030558 37.77752451),37.77752451012,-122.40603055805,South of Market,6.0,0,0,1,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,37.54684413688536,6,3607,False,2,-1
2025-06-01,CENTRAL,POINT (-122.408011034 37.807280747),37.80728074716,-122.40801103413,Fishermans Wharf,3.0,0,0,1,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,231.4371158960362,8,120,False,5,-1
2025-06-01,SOUTHERN,POINT (-122.40503747 37.776769784),37.77676978427,-122.40503747016,South of Market,6.0,0,1,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,86.58253902094823,6,2992,False,2,-1
2025-06-01,TARAVAL,POINT (-122.484732606 37.717909789),37.71790978892,-122.48473260552,Parkmerced,7.0,11,2,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,631.9171101674011,0,2,False,1,-1
2025-06-01,RICHMOND,POINT (-122.509535113 37.77081287),37.7708128698,-122.50953511271,Golden Gate Park,1.0,0,0,2,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,118.72598763943064,11,51,False,4,2
2025-06-01,TARAVAL,POINT (-122.484686002 37.720057993),37.72005799328,-122.48468600214,Parkmerced,7.0,3,2,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,787.1060859518184,0,1,False,1,15
2025-06-01,RICHMOND,POINT (-122.510329009 37.771038907),37.7710389066,-122.51032900902,Golden Gate Park,1.0,0,0,0,1,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,128.51799684854464,11,50,False,4,2
2025-06-01,SOUTHERN,POINT (-122.410836406 37.778450152),37.77845015177,-122.41083640605,South of Market,6.0,0,0,1,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,246.77427647730923,7,6610,False,2,13
2025-06-01,TARAVAL,POINT (-122.482040673 37.727221142),37.72722114154,-122.48204067349,Lakeshore,7.0,0,1,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,664.4714816537688,0,2,False,1,-1
2025-06-01,CENTRAL,POINT (-122.410373725 37.806968436),37.80696843648,-122.410373725,Fishermans Wharf,3.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,195.36291408050909,9,175,False,5,-1
2025-06-01,RICHMOND,POINT (-122.507860603 37.770232411),37.77023241122,-122.50786060277,Golden Gate Park,1.0,1,1,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,150.48016380916434,12,43,False,4,2
2025-06-01,CENTRAL,POINT (-122.412004508 37.806738507),37.80673850716,-122.41200450808,Fishermans Wharf,3.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,185.66505704621216,10,197,False,5,-1
2025-06-01,TARAVAL,POINT (-122.484763116 37.72504477),37.72504476973,-122.48476311564,Lakeshore,7.0,11,1,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,780.8929933110718,0,2,False,1,15
2025-06-01,TARAVAL,POINT (-122.485194616 37.719926451),37.7199264507,-122.48519461602,Lakeshore,7.0,10,2,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,754.4938989288635,0,1,False,1,15
2025-06-01,PARK,POINT (-122.449869253 37.772457523),37.77245752308,-122.44986925274,Panhandle,5.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,187.8309028845269,9,357,False,5,2
2025-06-01,SOUTHERN,POINT (-122.413094826 37.77396255),37.77396254989,-122.41309482604,South of Market,6.0,0,0,0,1,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,523.1789618569002,0,5428,False,2,-1
2025-06-01,TARAVAL,POINT (-122.484071106 37.71428316),37.71428316038,-122.48407110572,Lakeshore,7.0,0,0,3,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,495.39484852416194,1,1,False,1,16
2025-06-01,RICHMOND,POINT (-122.507825714 37.766799498),37.76679949822,-122.50782571416,Golden Gate Park,4.0,0,0,1,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,16.16094262065492,13,45,False,4,2
2025-06-01,SOUTHERN,POINT (-122.412366942 37.776485435),37.77648543507,-122.41236694157,South of Market,6.0,0,0,1,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,327.02112384188075,4,6415,False,2,13
2025-06-01,RICHMOND,POINT (-122.505719306 37.765818515),37.76581851533,-122.50571930581,Golden Gate Park,1.0,0,0,1,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,129.25782993198925,14,54,False,4,2
2025-06-01,CENTRAL,POINT (-122.408094518 37.798575023),37.79857502264,-122.40809451789,North Beach,3.0,0,0,1,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,226.5216973404206,20,753,False,5,-1
2024-10-01,INGLESIDE,POINT (-122.439796217 37.719782443),37.71978244314,-122.43979621679,Cayuga,11.0,0,0,1,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,525.7181799176964,0,58,False,1,-1
2024-10-01,INGLESIDE,POINT (-122.443744093 37.728574082),37.72857408224,-122.44374409318,Sunnyside,7.0,1,1,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,195.87905449052536,7,27,False,0,4
2024-10-01,INGLESIDE,POINT (-122.44241707 37.729136519),37.72913651857,-122.44241707027,Mission Terrace,7.0,1,2,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,250.60572802097104,7,28,False,0,4
2024-10-01,INGLESIDE,POINT (-122.441290207 37.729601367),37.72960136724,-122.44129020721,Mission Terrace,7.0,2,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,210.6431881975052,6,30,False,0,4
2024-10-01,INGLESIDE,POINT (-122.452150807 37.72762342),37.7276234199,-122.45215080678,Sunnyside,7.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,477.726537288754,1,40,False,1,-1
2024-10-01,MISSION,POINT (-122.440289743 37.745702475),37.74570247547,-122.44028974324,Diamond Heights,8.0,2,1,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,73.76794902948274,9,24,False,0,-1
2024-10-01,INGLESIDE,POINT (-122.435459085 37.742418692),37.74241869155,-122.43545908481,Fairmount,8.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,156.81054360738068,4,20,False,0,-1
2024-10-01,INGLESIDE,POINT (-122.412751503 37.746804814),37.74680481432,-122.41275150329,Bernal Heights,9.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,44.571822984044736,4,201,False,0,-1
2024-10-01,INGLESIDE,POINT (-122.41485972 37.747794731),37.74779473137,-122.41485971957,Bernal Heights,9.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,162.8195360388563,5,371,False,0,-1
2024-10-01,INGLESIDE,POINT (-122.409089617 37.73740551),37.73740551001,-122.40908961743,Bernal Heights,9.0,2,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,611.3275401089936,0,209,False,3,-1
2024-10-01,INGLESIDE,POINT (-122.412367612 37.742272607),37.7422726067,-122.41236761212,Bernal Heights,9.0,0,1,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,348.40783323076874,4,83,False,3,-1
2024-10-01,INGLESIDE,POINT (-122.421035841 37.737281687),37.73728168745,-122.42103584111,Holly Park,9.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,41.80653887134057,6,123,False,0,-1
2024-10-01,INGLESIDE,POINT (-122.417673692 37.722719293),37.72271929339,-122.41767369211,University Mound,9.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,80.5448157369257,9,4,False,0,6
2024-10-01,INGLESIDE,POINT (-122.40999084 37.719044897),37.71904489726,-122.40999083966,Portola,10.0,5,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,237.55636503161216,5,21,False,0,21
2024-10-01,INGLESIDE,POINT (-122.406093925 37.720087696),37.72008769641,-122.40609392524,Visitacion Valley,10.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,486.5916437408727,1,36,False,3,3
2024-10-01,INGLESIDE,POINT (-122.400714755 37.719606876),37.71960687553,-122.40071475506,Portola,10.0,1,1,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,630.9727798174463,0,42,False,3,3
2024-10-01,INGLESIDE,POINT (-122.400159203 37.717925702),37.71792570178,-122.40015920252,Portola,10.0,0,0,1,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,578.8302410267257,0,38,False,3,3
2024-10-01,INGLESIDE,POINT (-122.40018066 37.717309872),37.71730987184,-122.40018066019,Portola,10.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,551.42710494147,0,46,False,3,3
2024-10-01,INGLESIDE,POINT (-122.399546988 37.715392067),37.71539206718,-122.39954698831,Portola,10.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,555.8956263642166,0,42,False,3,3
2024-10-01,SOUTHERN,POINT (-122.394696884 37.785525243),37.78552524327,-122.39469688386,Rincon Hill,6.0,0,0,0,1,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,99.65117293515162,1,629,False,5,-1
2024-10-01,SOUTHERN,POINT (-122.400300689 37.779155306),37.77915530644,-122.40030068904,South of Market,6.0,0,0,2,10,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,248.25270970303788,1,1541,False,5,-1
2024-10-01,INGLESIDE,POINT (-122.411972657 37.712651995),37.71265199489,-122.41197265685,Visitacion Valley,10.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,287.9817459486875,6,14,False,0,-1
2024-10-01,CENTRAL,POINT (-122.394122556 37.795202713),37.79520271251,-122.39412255585,Financial District,3.0,0,0,0,2,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,47.23670334380708,7,249,False,5,10
2024-10-01,CENTRAL,POINT (-122.416446581 37.808174229),37.80817422921,-122.41644658148,Fishermans Wharf,3.0,0,0,0,1,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,90.10009625163995,3,130,False,5,-1
2024-10-01,BAYVIEW,POINT (-122.39092838 37.748133273),37.74813327254,-122.39092838019,Central Waterfront,10.0,0,0,0,1,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,421.52125129211583,1,159,False,3,3
2024-10-01,BAYVIEW,POINT (-122.386277765 37.74636738),37.74636738024,-122.38627776504,Central Waterfront,10.0,0,0,0,1,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,30.55434793658524,3,92,False,0,3
2024-10-01,BAYVIEW,POINT (-122.390775159 37.74672316),37.74672316016,-122.390775159,Central Waterfront,10.0,0,0,0,2,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,389.1550540042491,3,138,False,3,3
2024-10-01,BAYVIEW,POINT (-122.383270338 37.754397993),37.75439799293,-122.38327033818,Central Waterfront,10.0,0,1,0,1,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,581.4175306387428,0,77,False,3,9
2024-10-01,BAYVIEW,POINT (-122.386726364 37.759796488),37.75979648818,-122.38672636449,Central Waterfront,10.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,118.75062637900058,5,153,False,5,-1
2024-10-01,SOUTHERN,POINT (-122.38742508 37.78756126),37.78756126021,-122.38742507994,Rincon Hill,6.0,0,0,0,1,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,257.0942196859592,1,327,False,5,-1
