latitude,longitude,district,sf_find_neighborhood,supervisor,tents,structures,observed_month,dist_to_bathroom_m,bathrooms_within_500m,needles_within_500m,underserved
37.75317594753,-122.50545937568,TARAVAL,Outer Sunset,4.0,0,1,2025-09-01,659.4926015405377,0,33,False
37.76321679803,-122.50974152237,TARAVAL,Outer Sunset,4.0,0,0,2025-09-01,260.23700198697424,13,81,False
37.76581373175,-122.46666558087,TARAVAL,Inner Sunset,7.0,0,1,2025-09-01,45.40216885797387,10,97,False
37.76394277184,-122.47047733516,TARAVAL,Inner Sunset,7.0,0,1,2025-09-01,312.47682583407055,3,101,False
37.76576178337,-122.47291848063,TARAVAL,Golden Gate Park,7.0,0,0,2025-09-01,329.1038681345645,5,54,False
37.76544903213,-122.47929509729,TARAVAL,Golden Gate Park,4.0,0,0,2025-09-01,242.28976852648793,4,70,False
37.76515960354,-122.48572167009,TARAVAL,Golden Gate Park,4.0,0,0,2025-09-01,388.8273903445568,2,41,False
37.76473579534,-122.4950678274,TARAVAL,Golden Gate Park,1.0,0,0,2025-09-01,268.7233366393617,6,28,False
37.76459611568,-122.4978415668,TARAVAL,Golden Gate Park,1.0,0,0,2025-09-01,321.9018834150308,4,35,False
37.76436631954,-122.50403512269,TARAVAL,Golden Gate Park,4.0,0,0,2025-09-01,81.61378176555492,13,53,False
37.7639796137,-122.50620938838,TARAVAL,Outer Sunset,4.0,0,0,2025-09-01,117.13091493006992,13,83,False
37.76409623528,-122.5086780265,TARAVAL,Golden Gate Park,1.0,0,0,2025-09-01,176.65087201938982,15,81,False
37.76217990741,-122.509274818,TARAVAL,Outer Sunset,4.0,0,0,2025-09-01,164.53675622090654,12,81,False
37.76067278536,-122.50944513828,TARAVAL,Outer Sunset,4.0,0,0,2025-09-01,38.99387886708703,3,84,False
37.75954918283,-122.50933650881,TARAVAL,Outer Sunset,4.0,0,0,2025-09-01,64.32351841209366,2,85,False
37.7593366003,-122.50928990543,TARAVAL,Outer Sunset,4.0,0,0,2025-09-01,83.34054198481688,2,83,False
37.75936390208,-122.50898681581,TARAVAL,Outer Sunset,4.0,0,0,2025-09-01,84.25728321035557,2,86,False
37.75789966417,-122.50908974558,TARAVAL,Outer Sunset,4.0,0,0,2025-09-01,210.01772390157822,2,78,False
37.75558237689,-122.50881012529,TARAVAL,Outer Sunset,4.0,0,0,2025-09-01,414.48258085610706,2,54,False
37.74945640488,-122.50799372792,TARAVAL,Outer Sunset,4.0,0,0,2025-09-01,709.1044318460304,0,30,False
37.76760514307,-122.48824114025,RICHMOND,Golden Gate Park,1.0,0,0,2025-01-01,260.8283467369672,6,15,False
37.76987937463,-122.40496505052,SOUTHERN,Showplace Square,6.0,1,2,2025-01-01,506.97622475574053,0,1332,False
37.7678015251,-122.40477092564,SOUTHERN,Showplace Square,6.0,0,0,2025-01-01,387.94890598588813,3,1326,False
37.7244077837,-122.47522182763,TARAVAL,Stonestown,7.0,0,0,2025-01-01,115.61129568775472,2,13,False
37.76536872376,-122.40470219404,SOUTHERN,Potrero Hill,10.0,0,2,2025-01-01,319.28263334737676,3,1156,False
37.71904171474,-122.47452244163,TARAVAL,Parkmerced,7.0,0,0,2025-01-01,382.9854507061165,4,2,False
37.78260784377,-122.4661244452,RICHMOND,Inner Richmond,1.0,0,1,2025-01-01,185.77363994301945,5,230,False
37.77533757485,-122.39397916807,SOUTHERN,Mission Bay,6.0,0,1,2025-01-01,77.42163638202626,7,500,False
37.76248986934,-122.40917666131,MISSION,Mission,9.0,0,0,2025-01-01,187.9189238354175,6,1567,False
37.7145478567,-122.47007030994,TARAVAL,Merced Heights,11.0,0,0,2025-01-01,258.87517462842555,5,8,False
37.76860590362,-122.4009712413,SOUTHERN,Showplace Square,10.0,0,1,2025-01-01,311.02705834413155,3,740,False
37.7238095104,-122.47500758618,TARAVAL,Stonestown,7.0,0,0,2025-01-01,138.25892226784333,2,12,False
37.71428289515,-122.47024096549,TARAVAL,Merced Heights,11.0,0,0,2025-01-01,280.9357729166194,5,9,False
37.7601406851,-122.41271076993,MISSION,Mission,9.0,0,0,2025-01-01,52.78419210628658,11,1543,False
37.76079645914,-122.41264153917,MISSION,Mission,9.0,0,0,2025-01-01,61.31865977378981,11,1724,False
37.77864783955,-122.45868735015,RICHMOND,Inner Richmond,1.0,0,0,2025-01-01,45.68961228486592,5,158,False
37.76202896388,-122.41277770875,MISSION,Mission,9.0,0,0,2025-01-01,160.6136197320765,12,1923,False
37.76419244794,-122.40047737956,SOUTHERN,Potrero Hill,10.0,0,0,2025-01-01,119.74741889439528,3,499,False
37.76186477025,-122.41274309337,MISSION,Mission,9.0,0,0,2025-01-01,146.07440730126564,12,1870,False
37.7670691069,-122.41394637618,MISSION,Mission,9.0,0,0,2025-01-01,188.31422241668557,5,2930,False
37.72674328397,-122.47219026089,TARAVAL,Stonestown,7.0,0,0,2025-01-01,202.54216608720907,2,34,False
37.76699412961,-122.41510558543,MISSION,Mission,9.0,0,0,2025-01-01,266.9182229529773,5,3211,False
37.76604626038,-122.41653733227,MISSION,Mission,9.0,1,0,2025-01-01,178.61729466854456,6,3263,False
37.76532825786,-122.41661872882,MISSION,Mission,9.0,0,1,2025-01-01,122.13898689667192,6,2965,False
37.76864054595,-122.42137055087,MISSION,Mission,9.0,1,0,2025-01-01,162.89318235629582,3,4042,False
37.769270909,-122.42158978232,MISSION,Mission,9.0,1,0,2025-01-01,216.78213437451723,3,4244,False
37.77684398519,-122.47380662709,RICHMOND,Inner Richmond,1.0,0,0,2025-01-01,422.7414455483371,4,207,False
37.76439094877,-122.41867772457,MISSION,Mission,9.0,1,0,2025-01-01,127.24522077906306,6,2492,False
37.77606142677,-122.49072432518,RICHMOND,Outer Richmond,1.0,0,0,2025-01-01,396.12476543017397,2,38,False
37.76312099148,-122.41722135518,MISSION,Mission,9.0,0,0,2025-01-01,136.94695273837138,7,2455,False
37.74838527178,-122.41765704119,MISSION,Mission,9.0,1,0,2025-01-01,342.1977044621381,7,529,False
37.75063333884,-122.41727189845,MISSION,Mission,9.0,0,1,2025-01-01,167.49884280064148,9,593,False
37.75080059843,-122.41659112922,MISSION,Mission,9.0,0,1,2025-01-01,191.23816024252272,9,595,False
37.7654517907,-122.41424665444,MISSION,Mission,9.0,1,0,2025-01-01,165.64940298855805,6,2826,False
37.767724634,-122.41342652677,MISSION,Mission,9.0,0,0,2025-01-01,207.02169740058125,6,2964,False
37.76807022361,-122.41299319342,MISSION,Mission,6.0,0,0,2025-01-01,222.17613621658197,6,3023,False
37.76809242239,-122.41290088573,MISSION,Mission,6.0,0,1,2025-01-01,222.21322936124778,6,3022,False
37.76774680538,-122.41537020173,MISSION,Mission,9.0,0,1,2025-01-01,323.1187907898693,5,3343,False
37.76825515468,-122.41239348382,MISSION,Mission,9.0,0,2,2025-01-01,231.49168212443186,6,3021,False
37.76828109954,-122.40853143439,MISSION,Mission,10.0,0,0,2025-01-01,272.0232694037906,4,2250,False
37.76854192274,-122.40639158585,MISSION,Showplace Square,6.0,0,3,2025-01-01,340.25887635970696,3,1649,False
37.76739326139,-122.40567681286,MISSION,Showplace Square,6.0,0,0,2025-01-01,303.20856532433515,3,1414,False
37.76717637931,-122.40609476159,MISSION,Showplace Square,6.0,0,0,2025-01-01,262.9800357927713,3,1495,False
37.76862982541,-122.40494773061,SOUTHERN,Showplace Square,6.0,0,0,2025-01-01,423.86959604894105,2,1335,False
37.76925227249,-122.40917039549,MISSION,South of Market,6.0,0,1,2025-01-01,364.12552076917893,4,2503,False
37.76964690263,-122.41278256901,MISSION,South of Market,6.0,0,0,2025-01-01,355.4791120695201,1,3334,False
37.76983527675,-122.41659765919,MISSION,South of Market,6.0,2,0,2025-01-01,372.24870943124404,1,4423,False
37.71525862885,-122.3829145442,BAYVIEW,Candlestick Point SRA,10.0,0,0,2025-01-01,415.7907194563266,2,9,False
37.71639516371,-122.38442231188,BAYVIEW,Candlestick Point SRA,10.0,0,0,2025-01-01,255.2673514864621,3,19,False
37.74502361816,-122.38695495897,BAYVIEW,India Basin,10.0,0,0,2025-01-01,157.4991675780469,4,185,False
37.75304186295,-122.3858619287,BAYVIEW,Central Waterfront,10.0,0,1,2025-01-01,557.1567997199601,0,173,False
37.75330260254,-122.38598769197,BAYVIEW,Central Waterfront,10.0,1,0,2025-01-01,579.2789043771836,0,181,False
37.75426766676,-122.38431592053,BAYVIEW,Central Waterfront,10.0,0,0,2025-01-01,566.5951333295822,0,109,False
37.75417896267,-122.38614637018,BAYVIEW,Central Waterfront,10.0,0,0,2025-01-01,564.3441534894497,0,187,False
37.75420228902,-122.38630012309,BAYVIEW,Central Waterfront,10.0,0,0,2025-01-01,563.5515316138532,0,197,False
37.74607349844,-122.3867729022,BAYVIEW,Central Waterfront,10.0,0,1,2025-01-01,67.5413714319703,3,126,False
37.74651598871,-122.38810904498,BAYVIEW,Central Waterfront,10.0,1,0,2025-01-01,156.15166056850134,3,113,False
37.74677188576,-122.39073908806,BAYVIEW,Central Waterfront,10.0,1,0,2025-01-01,386.02656757356056,3,138,False
37.74768584657,-122.38748143999,BAYVIEW,Central Waterfront,10.0,0,1,2025-01-01,131.76510745516117,3,111,False
37.77453722146,-122.38735168177,SOUTHERN,Mission Bay,6.0,1,0,2025-01-01,141.64811637230335,8,62,False
37.78809997705,-122.38755200856,SOUTHERN,Rincon Hill,6.0,0,0,2025-01-01,210.3020694798633,1,335,False
37.79106759393,-122.38960319397,SOUTHERN,Rincon Hill,6.0,0,0,2025-01-01,107.89483939211617,2,322,False
37.79422382866,-122.3917212152,SOUTHERN,,6.0,0,0,2025-01-01,50.946421824205956,6,205,False
37.79478166816,-122.39417552708,CENTRAL,Financial District,3.0,0,0,2025-01-01,39.45098691158567,7,259,False
37.79566298339,-122.39489027545,CENTRAL,Financial District,3.0,1,0,2025-01-01,94.38083214658673,7,258,False
37.79595363203,-122.3950963524,CENTRAL,Financial District,3.0,1,0,2025-01-01,82.26016629986508,7,265,False
37.80679791462,-122.40548516143,CENTRAL,Northern Waterfront,3.0,0,0,2025-01-01,371.7393183019204,4,91,False
37.80856313245,-122.41619450025,CENTRAL,Fishermans Wharf,3.0,0,0,2025-01-01,55.611703917024094,3,123,False
37.81076416393,-122.41870129114,CENTRAL,Fishermans Wharf,3.0,0,0,2025-01-01,263.18310838123443,2,39,False
37.80808306031,-122.41750415672,CENTRAL,Fishermans Wharf,3.0,0,0,2025-01-01,154.08090379216088,3,111,False
37.74445934205,-122.4803327769,TARAVAL,Parkside,4.0,0,0,2025-01-01,86.19838941487862,4,48,False
37.74835278,-122.48323056847,TARAVAL,Outer Sunset,4.0,0,0,2025-01-01,468.98687970429154,3,17,False
37.74984398195,-122.49132983387,TARAVAL,Outer Sunset,4.0,0,0,2025-01-01,569.700964640642,0,24,False
37.75195812342,-122.48606935143,TARAVAL,Outer Sunset,4.0,0,0,2025-01-01,434.5787457309807,3,30,False
37.75624825319,-122.48736519367,TARAVAL,Outer Sunset,4.0,0,0,2025-01-01,65.83946799937193,3,37,False
37.7844377169,-122.43732360525,NORTHERN,Lower Pacific Heights,5.0,0,1,2025-01-01,31.555694922106984,8,506,False
37.76276382281,-122.49663155526,TARAVAL,Outer Sunset,4.0,0,0,2025-01-01,459.7503279268423,2,38,False
37.7592279232,-122.49619401991,TARAVAL,Outer Sunset,4.0,0,0,2025-01-01,721.984314852784,0,41,False
37.73452651559,-122.49451059848,TARAVAL,Parkside,4.0,0,0,2025-01-01,453.3693959662061,3,40,False
37.73260252764,-122.47829195112,TARAVAL,Merced Manor,4.0,0,0,2025-01-01,268.13208788578925,3,28,False
37.73408688769,-122.47795734555,TARAVAL,Merced Manor,7.0,0,0,2025-01-01,156.089007435679,5,27,False
37.72859237939,-122.49293077737,TARAVAL,Lakeshore,7.0,0,0,2025-01-01,76.15268085182169,2,10,False
37.71423064537,-122.47567076236,TARAVAL,Parkmerced,7.0,0,0,2025-01-01,544.543036044474,0,4,False
37.71183401156,-122.46335372329,TARAVAL,Merced Heights,11.0,1,1,2025-01-01,305.9258161965731,2,22,False
37.71146692401,-122.45584286749,TARAVAL,Oceanview,11.0,0,1,2025-01-01,250.94837547230964,7,21,False
37.71944960691,-122.44874574244,TARAVAL,Oceanview,11.0,0,0,2025-01-01,458.4178421703804,2,62,False
37.71989383023,-122.44876552373,TARAVAL,Oceanview,11.0,0,0,2025-01-01,496.2670510521468,2,62,False
37.72192820639,-122.45489839464,TARAVAL,Ingleside,11.0,0,0,2025-01-01,221.9612011429714,1,46,False
37.71580687522,-122.47077338398,TARAVAL,Merced Heights,11.0,0,0,2025-01-01,150.85253409761168,5,6,False
37.73728592977,-122.4796109274,TARAVAL,Parkside,4.0,0,0,2025-01-01,154.54770035480698,9,25,False
37.7701751454,-122.40838453174,SOUTHERN,Showplace Square,6.0,1,1,2025-01-01,437.694215232917,3,2353,False
37.71138602658,-122.45375242084,INGLESIDE,Outer Mission,11.0,0,0,2025-01-01,283.84663923736775,5,26,False
37.71254059691,-122.45274357498,INGLESIDE,Outer Mission,11.0,0,1,2025-01-01,296.8934533413976,5,22,False
37.71333072324,-122.45047040284,INGLESIDE,Outer Mission,11.0,0,0,2025-01-01,102.07210217976689,5,26,False
37.71355192527,-122.44949441403,INGLESIDE,Outer Mission,11.0,0,0,2025-01-01,75.52394271462532,5,27,False
37.71251009506,-122.44498696178,INGLESIDE,Outer Mission,11.0,0,0,2025-01-01,288.62564477434483,5,29,False
37.71003489387,-122.44914572686,INGLESIDE,Outer Mission,11.0,0,1,2025-01-01,187.3272552393255,5,21,False
37.72829750308,-122.44369413704,INGLESIDE,,7.0,0,0,2025-01-01,171.25515896712568,7,27,False
37.72852953265,-122.44359221309,INGLESIDE,Mission Terrace,7.0,0,0,2025-01-01,189.42514406968218,7,28,False
37.72958466138,-122.44135189801,INGLESIDE,Mission Terrace,7.0,0,0,2025-01-01,213.36648945364539,6,29,False
37.74258015341,-122.43556302041,INGLESIDE,Diamond Heights,8.0,0,0,2025-01-01,171.9737585786312,6,20,False
37.74067122219,-122.42348603904,INGLESIDE,Bernal Heights,9.0,1,0,2025-01-01,358.9435822718465,5,185,False
37.73692533186,-122.42108982056,INGLESIDE,Holly Park,9.0,0,0,2025-01-01,47.41828631350469,6,110,False
37.73728911151,-122.41871707141,INGLESIDE,Holly Park,9.0,0,0,2025-01-01,162.49328079894252,7,90,False
37.73827783012,-122.42046989501,INGLESIDE,Holly Park,9.0,0,0,2025-01-01,101.87643958683462,7,146,False
37.74224794989,-122.41237800568,INGLESIDE,Bernal Heights,9.0,0,0,2025-01-01,347.3461442911431,4,84,False
37.73736785949,-122.40908090025,INGLESIDE,Bernal Heights,9.0,0,0,2025-01-01,612.5243083438891,0,209,False
37.736638178,-122.40858133882,INGLESIDE,Bernal Heights,9.0,1,0,2025-01-01,604.3551658878765,0,198,False
37.71918943667,-122.40053974092,INGLESIDE,Portola,10.0,0,0,2025-01-01,617.2237015308034,0,42,False
37.71514408301,-122.39949770272,INGLESIDE,Visitacion Valley,10.0,0,0,2025-01-01,557.7241010623784,0,42,False
37.71910165222,-122.410113886,INGLESIDE,Portola,10.0,0,0,2025-01-01,226.6214152380327,5,21,False
37.71366226081,-122.41556815803,INGLESIDE,McLaren Park,10.0,0,0,2025-01-01,30.483514191143367,3,8,False
37.72263973423,-122.41751108319,INGLESIDE,McLaren Park,9.0,0,0,2025-01-01,96.16824604831778,9,4,False
37.73144588348,-122.42706712335,INGLESIDE,Mission Terrace,11.0,0,1,2025-01-01,523.6196526539072,0,77,False
37.73091369382,-122.42646127939,INGLESIDE,Mission Terrace,11.0,0,0,2025-01-01,500.66859433842774,0,62,False
37.73191045249,-122.43081450462,INGLESIDE,Mission Terrace,8.0,0,0,2025-01-01,321.14495738752845,2,135,False
37.7793272879,-122.40005459636,SOUTHERN,South of Market,6.0,9,5,2025-01-01,250.54458379463563,1,1436,False
37.7709389494,-122.40857060999,SOUTHERN,Showplace Square,6.0,2,0,2025-01-01,505.11009489241974,0,2731,False
37.76859821768,-122.40682214499,MISSION,Showplace Square,10.0,4,5,2025-01-01,327.4779739797947,3,1736,False
37.78516223071,-122.39381041378,SOUTHERN,Rincon Hill,6.0,0,1,2025-01-01,133.2379493123977,1,668,False
37.76907182959,-122.41815313697,MISSION,Mission,9.0,0,2,2025-01-01,223.8709479372083,4,4415,False
37.7708232259,-122.46054292857,PARK,Golden Gate Park,7.0,1,0,2025-03-01,109.3740434607083,21,60,False
37.77391902869,-122.45532567028,PARK,Golden Gate Park,1.0,1,0,2025-03-01,60.554726927423005,13,146,False
37.77263447047,-122.47282112592,RICHMOND,Golden Gate Park,1.0,0,1,2025-03-01,120.19513117446903,9,56,False
37.77089352002,-122.50953599778,RICHMOND,Golden Gate Park,1.0,0,1,2025-03-01,125.12642923318535,11,51,False
37.76497970805,-122.50978739961,RICHMOND,Golden Gate Park,1.0,0,1,2025-03-01,153.27951369155514,15,60,False
37.76585149603,-122.50595166176,RICHMOND,Golden Gate Park,1.0,0,1,2025-03-01,142.73157464483455,15,56,False
37.76543360383,-122.50515815252,RICHMOND,Golden Gate Park,1.0,0,1,2025-03-01,80.09310813955476,13,60,False
37.7671960001,-122.50794077032,RICHMOND,Golden Gate Park,1.0,0,1,2025-03-01,4.748019172292777,13,43,False
37.76556328715,-122.49786479063,RICHMOND,Golden Gate Park,1.0,0,1,2025-03-01,246.18063390670392,8,33,False
37.77040624747,-122.50785340484,RICHMOND,Golden Gate Park,1.0,0,0,2025-03-01,159.78792180794898,12,44,False
37.77167041287,-122.42133591324,SOUTHERN,South of Market,6.0,1,0,2025-03-01,395.87222865179325,2,4856,False
37.77017779567,-122.41886492819,MISSION,South of Market,6.0,1,1,2025-03-01,268.5537644412424,2,4892,False
37.76979324045,-122.41631448269,MISSION,South of Market,6.0,0,2,2025-03-01,390.6193005260449,1,4340,False
37.74239695117,-122.4107837677,INGLESIDE,Bernal Heights,9.0,0,0,2025-03-01,447.71953656373597,2,188,False
37.76964296918,-122.41177082062,MISSION,South of Market,6.0,0,1,2025-03-01,357.0891838542489,4,3039,False
37.76601622408,-122.40558665246,MISSION,Showplace Square,6.0,1,0,2025-03-01,252.01096398763858,3,1289,False
37.73846820135,-122.42038171738,INGLESIDE,Holly Park,9.0,0,0,2025-03-01,119.4254516423129,7,151,False
37.78581697689,-122.39008650184,SOUTHERN,South Beach,6.0,1,0,2025-03-01,377.1960505076595,2,437,False
37.74064656484,-122.42366205901,INGLESIDE,Bernal Heights,9.0,1,0,2025-03-01,346.8194254351111,5,187,False
37.77033522156,-122.45278280228,PARK,Haight Ashbury,5.0,0,1,2025-03-01,129.07324766779786,26,239,False
37.76612506743,-122.4811087645,TARAVAL,Golden Gate Park,4.0,1,0,2025-03-01,387.76259884560193,6,65,False
37.78344677354,-122.42016982287,NORTHERN,Tenderloin,6.0,0,1,2025-03-01,217.74215511847325,11,3156,False
37.74635995709,-122.42046218365,INGLESIDE,Bernal Heights,9.0,0,1,2025-03-01,200.96323301667928,2,410,False
37.78552073875,-122.41897556931,TENDERLOIN,Tenderloin,6.0,0,2,2025-03-01,64.89933060105416,8,3400,False
37.76953006676,-122.44987159967,PARK,Haight Ashbury,5.0,0,3,2025-03-01,112.4504806158877,13,321,False
37.76988997575,-122.44705427438,PARK,Haight Ashbury,5.0,0,1,2025-03-01,204.68276782627458,6,359,False
37.77649047015,-122.41329967976,SOUTHERN,South of Market,6.0,0,1,2025-03-01,321.0683710445079,5,6320,False
37.78809065782,-122.42141336203,NORTHERN,Lower Nob Hill,3.0,0,1,2025-03-01,365.2486512207702,2,2397,False
37.77681695486,-122.41193778813,SOUTHERN,South of Market,6.0,1,0,2025-03-01,308.6450718174374,4,6510,False
37.78960702448,-122.39788100123,SOUTHERN,Financial District,6.0,0,1,2025-03-01,179.89726929799647,2,784,False
37.78849260532,-122.42021776736,NORTHERN,Lower Nob Hill,3.0,0,1,2025-03-01,322.67239383987095,2,2718,False
37.7763725431,-122.41148885339,SOUTHERN,South of Market,6.0,0,1,2025-03-01,359.17376718863903,7,6242,False
37.78908373179,-122.42038037628,NORTHERN,Lower Nob Hill,3.0,0,3,2025-03-01,374.44502839149317,2,2429,False
37.74727405892,-122.39487659186,BAYVIEW,Central Waterfront,10.0,2,0,2025-03-01,416.6779268785666,1,85,False
37.76538568659,-122.40456607193,SOUTHERN,Potrero Hill,10.0,0,1,2025-03-01,331.2869920261221,4,1133,False
37.74565555015,-122.39457115531,BAYVIEW,Produce Market,10.0,0,2,2025-03-01,368.60996298304656,1,106,False
37.74525549068,-122.39599373192,BAYVIEW,Produce Market,10.0,0,0,2025-03-01,239.45501226906984,1,120,False
37.76419668871,-122.40450706333,SOUTHERN,Potrero Hill,10.0,0,1,2025-03-01,347.0591829151727,6,898,False
37.78357714332,-122.39437736571,SOUTHERN,South of Market,6.0,0,1,2025-03-01,264.8211829839305,1,735,False
37.74476157731,-122.39813882858,BAYVIEW,Produce Market,10.0,0,0,2025-03-01,57.38614928433855,1,303,False
37.74309608664,-122.39960834384,BAYVIEW,Produce Market,10.0,0,1,2025-03-01,137.85325066596945,1,498,False
37.74666404036,-122.39994630218,BAYVIEW,Produce Market,10.0,0,0,2025-03-01,247.13120057076972,1,384,False
37.74271059524,-122.43564046919,INGLESIDE,Diamond Heights,8.0,0,0,2025-03-01,184.33972756747892,6,20,False
37.74471120485,-122.40293193609,BAYVIEW,Produce Market,10.0,0,1,2025-03-01,389.0340787042363,1,623,False
37.76607559345,-122.44993563741,PARK,Cole Valley,8.0,0,1,2025-03-01,308.42982633023917,10,240,False
37.74326390999,-122.40234553814,BAYVIEW,Produce Market,10.0,0,0,2025-03-01,345.92586308899376,1,553,False
37.74275062917,-122.40151170641,BAYVIEW,Produce Market,10.0,0,1,2025-03-01,292.64317939561096,1,558,False
37.74038328746,-122.39926233888,BAYVIEW,Produce Market,10.0,0,0,2025-03-01,343.94099386191624,1,291,False
37.74204088533,-122.40004017949,BAYVIEW,Produce Market,10.0,0,2,2025-03-01,233.8665718105419,1,536,False
37.74106070118,-122.39603832364,BAYVIEW,Produce Market,10.0,0,0,2025-03-01,353.6162506711077,1,232,False
37.76583559632,-122.47305581927,TARAVAL,Golden Gate Park,7.0,0,1,2025-03-01,317.13977715959027,5,54,False
37.74336783831,-122.39588409662,BAYVIEW,Produce Market,10.0,0,1,2025-03-01,243.75444851663437,1,201,False
37.74186881715,-122.4015090242,BAYVIEW,Produce Market,10.0,0,2,2025-03-01,334.111579369467,1,593,False
37.74123462715,-122.40040495992,BAYVIEW,Produce Market,10.0,0,4,2025-03-01,310.56804937697007,1,566,False
37.74130515189,-122.40123074502,BAYVIEW,Produce Market,10.0,0,0,2025-03-01,349.8591520593101,1,588,False
37.74250194122,-122.40506898612,BAYVIEW,Apparel City,10.0,0,0,2025-03-01,594.0221562718875,0,573,False
37.74203240123,-122.40463413298,BAYVIEW,Apparel City,10.0,0,1,2025-03-01,569.8310589553619,0,596,False
37.73731483056,-122.40584682673,BAYVIEW,Apparel City,10.0,0,2,2025-03-01,483.92374982996256,1,355,False
37.73724589288,-122.4038811028,BAYVIEW,Apparel City,10.0,1,3,2025-03-01,416.17763627565125,2,386,False
37.73881208797,-122.40269422531,BAYVIEW,Apparel City,10.0,0,2,2025-03-01,547.3074971016397,0,504,False
37.73913211055,-122.40047838539,BAYVIEW,Apparel City,10.0,0,1,2025-03-01,479.29344022905434,1,388,False
37.76674601726,-122.47726976812,RICHMOND,Golden Gate Park,7.0,0,1,2025-03-01,59.413583614432895,6,58,False
37.73934978874,-122.39873226732,BAYVIEW,Silver Terrace,10.0,0,0,2025-03-01,428.8562200522553,1,236,False
37.73997179868,-122.39783808589,BAYVIEW,Produce Market,10.0,0,0,2025-03-01,378.70265879107814,1,242,False
37.78200985883,-122.41307575616,TENDERLOIN,Tenderloin,6.0,1,0,2025-03-01,163.78687848854352,14,5467,False
37.7729904741,-122.40019608289,SOUTHERN,South of Market,6.0,1,0,2025-03-01,192.52690379987303,1,691,False
37.73874315169,-122.39522393793,BAYVIEW,Bayview,10.0,0,0,2025-03-01,546.9670959789555,0,207,False
37.78103568601,-122.40759260952,SOUTHERN,South of Market,6.0,0,1,2025-03-01,225.89914434958442,10,4099,False
37.78373198071,-122.41088928443,TENDERLOIN,Tenderloin,5.0,1,0,2025-03-01,95.82195738639655,10,4177,False
37.74035597867,-122.39046402276,BAYVIEW,Bayview,10.0,0,0,2025-03-01,335.1613780399316,5,262,False
37.79538684371,-122.39772375673,CENTRAL,Financial District,3.0,0,1,2025-03-01,269.1353221115674,7,402,False
37.7843892819,-122.4126586664,TENDERLOIN,Tenderloin,5.0,1,0,2025-03-01,39.819437848880376,13,4317,False
37.74331189732,-122.38818582147,BAYVIEW,Central Waterfront,10.0,0,0,2025-03-01,85.08214641795173,6,205,False
37.78293205749,-122.41321524447,TENDERLOIN,Tenderloin,5.0,1,0,2025-03-01,151.38422157756133,17,4877,False
37.78421406854,-122.41432749698,,Tenderloin,,1,0,2025-03-01,113.19689803087628,14,4586,False
37.78509123855,-122.41453362151,TENDERLOIN,Tenderloin,5.0,7,0,2025-03-01,86.64185830587229,12,4345,False
37.72828212281,-122.44369916618,INGLESIDE,Mission Terrace,7.0,0,0,2025-03-01,170.04860638136526,7,27,False
37.78650629828,-122.41901097473,NORTHERN,Lower Nob Hill,3.0,2,0,2025-03-01,118.84602617732169,8,3301,False
37.78583477731,-122.41216662009,TENDERLOIN,Tenderloin,5.0,1,0,2025-03-01,20.99913467062531,10,3403,False
37.74508926256,-122.39090960473,BAYVIEW,Central Waterfront,10.0,0,0,2025-03-01,370.009303132007,3,150,False
37.74510888121,-122.38933011889,BAYVIEW,Central Waterfront,10.0,0,2,2025-03-01,268.6640275823631,3,188,False
37.77774101537,-122.40130316466,SOUTHERN,South of Market,6.0,0,8,2025-03-01,328.32141101581897,6,1778,False
37.7936056531,-122.40079052746,CENTRAL,Financial District,3.0,0,1,2025-03-01,254.0715476240015,7,1002,False
37.78639100243,-122.41224762172,TENDERLOIN,Tenderloin,5.0,1,0,2025-03-01,51.08815828711103,11,3057,False
37.78382251347,-122.43609175086,NORTHERN,Western Addition,5.0,0,0,2025-03-01,61.20419655908225,8,567,False
37.74618657339,-122.38840777427,BAYVIEW,Central Waterfront,10.0,0,3,2025-03-01,187.15495071357185,3,131,False
37.78138810398,-122.4203909057,NORTHERN,Civic Center,6.0,1,0,2025-03-01,98.20299367169768,13,3204,False
37.72935661271,-122.44203284383,INGLESIDE,Sunnyside,7.0,0,0,2025-03-01,253.3182519546554,7,29,False
37.74617464331,-122.39125292748,BAYVIEW,Central Waterfront,10.0,0,0,2025-03-01,433.6258782606001,3,138,False
37.76899673852,-122.47864434629,RICHMOND,Golden Gate Park,4.0,0,1,2025-03-01,189.71572790490657,5,31,False
37.775,-122.4183,TENDERLOIN,South of Market,6.0,1,0,2025-03-01,348.86479417249865,4,5732,False
37.78345144351,-122.41670038164,TENDERLOIN,Tenderloin,6.0,1,0,2025-03-01,87.26046771872218,17,4818,False
37.78407693137,-122.41175213194,TENDERLOIN,Tenderloin,5.0,1,0,2025-03-01,21.43466588564666,10,4185,False
37.78481180377,-122.40939859846,TENDERLOIN,Downtown / Union Square,5.0,1,0,2025-03-01,146.26811624845863,6,2869,False
37.78501936634,-122.41201698379,TENDERLOIN,Tenderloin,5.0,2,0,2025-03-01,62.51367095689054,10,3845,False
37.7841639682,-122.4185256763,TENDERLOIN,Tenderloin,6.0,1,0,2025-03-01,102.17515504296087,12,3645,False
37.7699571228,-122.47345812369,RICHMOND,Golden Gate Park,7.0,0,1,2025-03-01,186.45952275726168,11,36,False
37.77899127445,-122.41013869643,SOUTHERN,South of Market,6.0,1,0,2025-03-01,277.3442819178802,7,6531,False
